subject,message,label
Rezervācijas apstiprinājums,"Labdien, cienījamie klienti!

Paldies par jūsu laiku un atsaucību. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Paldies, ka izmantojat mūsu pakalpojumus. Atgādinām par rīt plānoto tikšanos.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Pasūtījuma statuss,"Sveiki!

Informācija par jaunumiem ir pieejama mūsu mājaslapā. Paldies par jūsu laiku un atsaucību. Pielikumā nosūtām informāciju par plānoto pasākumu. Atgādinām par rīt plānoto tikšanos.

Veiksmīgu dienu!
Mūsu komanda.",normal
Piegādes informācija,"Labdien, cienījamie klienti!

Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Jūsu rezervācija ir veiksmīgi apstiprināta. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Papildu informāciju varat saņemt, sazinoties ar mums.

Ar cieņu,
Projektu komanda.",normal
Tikšanās par projektu,"Sveiki, kolēģi!

Pasākuma sākums paredzēts plkst. 10.00. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Mēs nosūtīsim papildu informāciju pēc tikšanās. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Aptauja aizņems tikai dažas minūtes.

Ar cieņu,
Skolas administrācija.",normal
Aptauja par pakalpojumu,"Sveiki, kolēģi!

Papildu informāciju varat saņemt, sazinoties ar mums. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Atgādinām, ka pasākums notiks piektdien. Pielikumā nosūtām informāciju par plānoto pasākumu. Nodarbība notiks ierastajā laikā.

Ar cieņu,
Projektu komanda.",normal
Mācību materiāli,"Sveiki, visiem!

Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Šonedēļ esam sagatavojuši vairākus jaunumus. Paldies, ka izmantojat mūsu pakalpojumus. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Paldies par jūsu laiku un atsaucību.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Informācija par pasākumu,"Labdien, kolēģi!

Pielikumā nosūtām informāciju par plānoto pasākumu. Piegāde ir plānota tuvāko trīs darba dienu laikā. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Ja nepieciešams, varam vienoties par citu laiku. Atgādinām par rīt plānoto tikšanos.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Piegādes informācija,"Labdien!

Dokumenti būs pieejami arī klātienes tikšanās laikā. Atgādinām, ka pasākums notiks piektdien. Informācija par darba grafiku ir pievienota šim ziņojumam. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās.

Lai jauka diena!
Mūsu komanda.",normal
Jaunumi uzņēmumā,"Sveiki, Jāni!

Mēs priecāsimies saņemt jūsu komentārus. Paldies, ka izmantojat mūsu pakalpojumus. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās.

Ar cieņu,
Skolas administrācija.",normal
Mēneša pārskats,"Labdien, skolēni!

Pielikumā nosūtām informāciju par plānoto pasākumu. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Paldies par jūsu iepriekšējo atbildi. Atgādinām, ka pasākums notiks piektdien.

Paldies!
Klientu serviss.",normal
Jaunā darba kārtība,"Labdien, skolēni!

Piegāde ir plānota tuvāko trīs darba dienu laikā. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Dokumenti būs pieejami arī klātienes tikšanās laikā. Darba grafiks nākamajai nedēļai ir sagatavots.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Tikšanās par projektu,"Sveiki, komanda!

Papildu informāciju varat saņemt, sazinoties ar mums. Jūsu rezervācija ir veiksmīgi apstiprināta. Aptauja aizņems tikai dažas minūtes.

Ar cieņu,
Administrācija.",normal
Atgādinājums par tikšanos,"Labdien, Anna!

Piegāde ir plānota tuvāko trīs darba dienu laikā. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Pasākuma sākums paredzēts plkst. 10.00. Informācija par jaunumiem ir pieejama mūsu mājaslapā.

Ar cieņu,
Projektu komanda.",normal
Piegādes informācija,"Labdien, kolēģi!

Darba grafiks nākamajai nedēļai ir sagatavots. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā.

Ar cieņu,
Skolas administrācija.",normal
Komandas sapulce,"Sveiki, visiem!

Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Nodarbība notiks ierastajā laikā. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli.

Ar cieņu,
Skolas administrācija.",normal
Dokumentu nosūtīšana,"Sveiki!

Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Atgādinām par rīt plānoto tikšanos. Paldies, ka izmantojat mūsu pakalpojumus. Mēs novērtējam jūsu atsauksmes un ieteikumus. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Dokumenti būs pieejami arī klātienes tikšanās laikā. Paldies par jūsu laiku un atsaucību.

Ar cieņu,
Skolas administrācija.",normal
Mācību materiāli,"Labdien, Anna!

Mēs nosūtīsim papildu informāciju pēc tikšanās. Darba grafiks nākamajai nedēļai ir sagatavots. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Atgādinām, ka pasākums notiks piektdien. Paldies, ka izmantojat mūsu pakalpojumus.

Ar cieņu,
Administrācija.",normal
Rēķins par pakalpojumu,"Labdien, cienījamie klienti!

Paldies, ka izmantojat mūsu pakalpojumus. Atgādinām par rīt plānoto tikšanos. Dokumenti būs pieejami arī klātienes tikšanās laikā. Pielikumā nosūtām informāciju par plānoto pasākumu. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Tikšanās laika maiņa,"Labdien, cienījamie klienti!

Atgādinām par rīt plānoto tikšanos. Pasākuma sākums paredzēts plkst. 10.00. Informācija par darba grafiku ir pievienota šim ziņojumam.

Paldies!
Klientu serviss.",normal
Semināra programma,"Labdien, kolēģi!

Paldies, ka izmantojat mūsu pakalpojumus. Mēs nosūtīsim papildu informāciju pēc tikšanās. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā.

Lai jauka diena!
Mūsu komanda.",normal
Rēķins par pakalpojumu,"Sveiki, visiem!

Piegāde ir plānota tuvāko trīs darba dienu laikā. Pielikumā nosūtām informāciju par plānoto pasākumu. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Papildu informāciju varat saņemt, sazinoties ar mums. Šonedēļ esam sagatavojuši vairākus jaunumus.

Lai jauka diena!
Mūsu komanda.",normal
Informācija klientiem,"Sveiki, kolēģi!

Piegāde ir plānota tuvāko trīs darba dienu laikā. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku.

Lai jauka diena!
Mūsu komanda.",normal
Pasākuma programma,"Sveiki, komanda!

Mēs nosūtīsim papildu informāciju pēc tikšanās. Ja nepieciešams, varam vienoties par citu laiku. Dokumenti būs pieejami arī klātienes tikšanās laikā. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā.

Paldies!
Klientu serviss.",normal
Rezervācijas apstiprinājums,"Labdien, kolēģi!

Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Papildu informāciju varat saņemt, sazinoties ar mums. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Jūsu rezervācija ir veiksmīgi apstiprināta. Aptauja aizņems tikai dažas minūtes. Informācija par jaunumiem ir pieejama mūsu mājaslapā.

Lai jauka diena!
Mūsu komanda.",normal
Pasākuma programma,"Sveiki!

Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Nodarbība notiks ierastajā laikā. Paldies par jūsu laiku un atsaucību. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Aptauja aizņems tikai dažas minūtes.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Piegādes datums,"Labdien, kolēģi!

Informācija par jaunumiem ir pieejama mūsu mājaslapā. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Mēs nosūtīsim papildu informāciju pēc tikšanās. Aptauja aizņems tikai dažas minūtes. Informācija par darba grafiku ir pievienota šim ziņojumam. Atgādinām, ka pasākums notiks piektdien.

Ar cieņu,
Projektu komanda.",normal
Atvaļinājuma plāns,"Sveiki, komanda!

Pasākuma sākums paredzēts plkst. 10.00. Šonedēļ esam sagatavojuši vairākus jaunumus. Papildu informāciju varat saņemt, sazinoties ar mums. Nodarbība notiks ierastajā laikā. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Informācija par nodarbību,"Sveiki, visiem!

Atgādinām par rīt plānoto tikšanos. Papildu informāciju varat saņemt, sazinoties ar mums. Mēs novērtējam jūsu atsauksmes un ieteikumus. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Jūsu rezervācija ir veiksmīgi apstiprināta.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Bibliotēkas atgādinājums,"Sveiki, kolēģi!

Paldies, ka izmantojat mūsu pakalpojumus. Darba grafiks nākamajai nedēļai ir sagatavots. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem.

Lai jauka diena!
Mūsu komanda.",normal
Atgādinājums par tikšanos,"Labdien, skolēni!

Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Mēs novērtējam jūsu atsauksmes un ieteikumus. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Bibliotēkas atgādinājums,"Sveiki, kolēģi!

Aptauja aizņems tikai dažas minūtes. Nodarbība notiks ierastajā laikā. Atgādinām, ka pasākums notiks piektdien. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Mēs novērtējam jūsu atsauksmes un ieteikumus. Jūsu rezervācija ir veiksmīgi apstiprināta.

Lai jauka diena!
Mūsu komanda.",normal
Piegādes informācija,"Labdien, skolēni!

Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Piegāde ir plānota tuvāko trīs darba dienu laikā. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Atgādinām, ka pasākums notiks piektdien. Paldies par jūsu laiku un atsaucību. Tikšanās laiks ir saskaņots ar visiem dalībniekiem.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Pasākuma programma,"Labdien, skolēni!

Informācija par jaunumiem ir pieejama mūsu mājaslapā. Jūsu rezervācija ir veiksmīgi apstiprināta. Dokumenti būs pieejami arī klātienes tikšanās laikā. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem.

Ar cieņu,
Skolas administrācija.",normal
Jaunā darba kārtība,"Labdien!

Pasākuma sākums paredzēts plkst. 10.00. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Ja nepieciešams, varam vienoties par citu laiku. Dokumenti būs pieejami arī klātienes tikšanās laikā. Paldies par jūsu iepriekšējo atbildi.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Mācību materiāli,"Sveiki, visiem!

Mēs novērtējam jūsu atsauksmes un ieteikumus. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Pielikumā nosūtām informāciju par plānoto pasākumu. Ja nepieciešams, varam vienoties par citu laiku.

Ar cieņu,
Projektu komanda.",normal
Pateicība par sadarbību,"Labdien, cienījamie klienti!

Ja nepieciešams, varam vienoties par citu laiku. Atgādinām, ka pasākums notiks piektdien. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Pasākuma sākums paredzēts plkst. 10.00. Jūsu rezervācija ir veiksmīgi apstiprināta. Paldies, ka izmantojat mūsu pakalpojumus. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Darba grafiks,"Sveiki, kolēģi!

Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Nodarbība notiks ierastajā laikā. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Mēs nosūtīsim papildu informāciju pēc tikšanās.

Lai jauka diena!
Mūsu komanda.",normal
Semināra programma,"Labdien, cienījamie klienti!

Šonedēļ esam sagatavojuši vairākus jaunumus. Paldies, ka izmantojat mūsu pakalpojumus. Informācija par darba grafiku ir pievienota šim ziņojumam.

Lai jauka diena!
Mūsu komanda.",normal
Jaunā darba kārtība,"Sveiki, visiem!

Mēs priecāsimies saņemt jūsu komentārus. Dokumenti būs pieejami arī klātienes tikšanās laikā. Piegāde ir plānota tuvāko trīs darba dienu laikā. Paldies par jūsu iepriekšējo atbildi.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Pasākuma programma,"Sveiki, kolēģi!

Sanāksmes laikā pārrunāsim aktuālos jautājumus. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Piegāde ir plānota tuvāko trīs darba dienu laikā. Atgādinām par rīt plānoto tikšanos.

Paldies!
Klientu serviss.",normal
Mācību materiāli,"Sveiki, visiem!

Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Paldies par jūsu iepriekšējo atbildi. Ja nepieciešams, varam vienoties par citu laiku. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli.

Lai jauka diena!
Mūsu komanda.",normal
Pasākuma programma,"Sveiki!

Informācija par darba grafiku ir pievienota šim ziņojumam. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku.

Paldies!
Klientu serviss.",normal
Mācību materiāli,"Labdien, cienījamie klienti!

Nodarbība notiks ierastajā laikā. Jūsu rezervācija ir veiksmīgi apstiprināta. Mēs nosūtīsim papildu informāciju pēc tikšanās. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Paldies, ka izmantojat mūsu pakalpojumus. Ja nepieciešams, varam vienoties par citu laiku.

Lai jauka diena!
Mūsu komanda.",normal
Nedēļas jaunumi,"Labdien, kolēģi!

Darba grafiks nākamajai nedēļai ir sagatavots. Pielikumā nosūtām informāciju par plānoto pasākumu. Tikšanās laiks ir saskaņots ar visiem dalībniekiem.

Ar cieņu,
Administrācija.",normal
Mācību materiāli,"Labdien, cienījamie klienti!

Informācija par darba grafiku ir pievienota šim ziņojumam. Paldies par jūsu iepriekšējo atbildi. Pielikumā nosūtām informāciju par plānoto pasākumu.

Ar cieņu,
Projektu komanda.",normal
Aptauja par pakalpojumu,"Sveiki!

Piegāde ir plānota tuvāko trīs darba dienu laikā. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Dokumenti būs pieejami arī klātienes tikšanās laikā. Atgādinām, ka pasākums notiks piektdien. Paldies, ka izmantojat mūsu pakalpojumus.

Ar cieņu,
Administrācija.",normal
Jaunumi uzņēmumā,"Sveiki!

Atgādinām, ka pasākums notiks piektdien. Jūsu rezervācija ir veiksmīgi apstiprināta. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem.

Veiksmīgu dienu!
Mūsu komanda.",normal
Aptauja par pakalpojumu,"Labdien, skolēni!

Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Pasākuma sākums paredzēts plkst. 10.00. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Piegādes datums,"Labdien, skolēni!

Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Paldies, ka izmantojat mūsu pakalpojumus. Jūsu rezervācija ir veiksmīgi apstiprināta.

Ar cieņu,
Administrācija.",normal
Piegādes datums,"Sveiki, kolēģi!

Ja nepieciešams, varam vienoties par citu laiku. Paldies par jūsu laiku un atsaucību. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Pasākuma sākums paredzēts plkst. 10.00.

Ar cieņu,
Administrācija.",normal
Dokumentu nosūtīšana,"Sveiki, komanda!

Sanāksmes laikā pārrunāsim aktuālos jautājumus. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Mēs nosūtīsim papildu informāciju pēc tikšanās. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Pateicība par sadarbību,"Sveiki!

Papildu informāciju varat saņemt, sazinoties ar mums. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Dokumenti būs pieejami arī klātienes tikšanās laikā. Piegāde ir plānota tuvāko trīs darba dienu laikā.

Lai jauka diena!
Mūsu komanda.",normal
Atvaļinājuma plāns,"Sveiki!

Darba grafiks nākamajai nedēļai ir sagatavots. Atgādinām par rīt plānoto tikšanos. Mēs novērtējam jūsu atsauksmes un ieteikumus. Aptauja aizņems tikai dažas minūtes. Mēs nosūtīsim papildu informāciju pēc tikšanās.

Ar cieņu,
Projektu komanda.",normal
Informācija par nodarbību,"Labdien, cienījamie klienti!

Atgādinām, ka pasākums notiks piektdien. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Informācija par darba grafiku ir pievienota šim ziņojumam. Atgādinām par rīt plānoto tikšanos.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Jaunumi uzņēmumā,"Sveiki, kolēģi!

Informācija par jaunumiem ir pieejama mūsu mājaslapā. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Atgādinām par rīt plānoto tikšanos.

Ar cieņu,
Projektu komanda.",normal
Darba grafiks,"Labdien, cienījamie klienti!

Pasākuma sākums paredzēts plkst. 10.00. Paldies par jūsu laiku un atsaucību. Papildu informāciju varat saņemt, sazinoties ar mums.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Piegādes datums,"Sveiki!

Pielikumā nosūtām informāciju par plānoto pasākumu. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Jūsu rezervācija ir veiksmīgi apstiprināta. Ja nepieciešams, varam vienoties par citu laiku. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā.

Veiksmīgu dienu!
Mūsu komanda.",normal
Mācību materiāli,"Labdien, skolēni!

Papildu informāciju varat saņemt, sazinoties ar mums. Dokumenti būs pieejami arī klātienes tikšanās laikā. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Pasākuma sākums paredzēts plkst. 10.00.

Ar cieņu,
Administrācija.",normal
Atvaļinājuma plāns,"Labdien, cienījamie klienti!

Papildu informāciju varat saņemt, sazinoties ar mums. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Paldies par jūsu laiku un atsaucību. Jūsu rezervācija ir veiksmīgi apstiprināta. Pasākuma sākums paredzēts plkst. 10.00. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Jaunā darba kārtība,"Sveiki!

Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Šonedēļ esam sagatavojuši vairākus jaunumus. Atgādinām par rīt plānoto tikšanos. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās. Mēs novērtējam jūsu atsauksmes un ieteikumus.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Pateicība par sadarbību,"Sveiki, kolēģi!

Dokumenti būs pieejami arī klātienes tikšanās laikā. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Mēs priecāsimies saņemt jūsu komentārus. Paldies par jūsu iepriekšējo atbildi.

Paldies par sadarbību!
Uzņēmuma komanda.",normal
Piegādes informācija,"Labdien, kolēģi!

Mēs priecāsimies saņemt jūsu komentārus. Atgādinām par rīt plānoto tikšanos. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Mēs novērtējam jūsu atsauksmes un ieteikumus. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās.

Ar cieņu,
Skolas administrācija.",normal
Atvaļinājuma plāns,"Sveiki, visiem!

Pasākuma sākums paredzēts plkst. 10.00. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Mēs nosūtīsim papildu informāciju pēc tikšanās.

Ar cieņu,
Projektu komanda.",normal
Nedēļas jaunumi,"Sveiki, komanda!

Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Paldies par jūsu laiku un atsaucību. Dokumenti būs pieejami arī klātienes tikšanās laikā. Nodarbība notiks ierastajā laikā. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Jūsu pasūtījums ir sagatavots un tiks nosūtīts tuvākajās dienās.

Ar cieņu,
Projektu komanda.",normal
Informācija klientiem,"Sveiki!

Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Informācija par darba grafiku ir pievienota šim ziņojumam. Informācija par jaunumiem ir pieejama mūsu mājaslapā. Pasākuma sākums paredzēts plkst. 10.00.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Aptauja par pakalpojumu,"Labdien!

Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Šonedēļ esam sagatavojuši vairākus jaunumus. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Atgādinām par rīt plānoto tikšanos.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Jaunā darba kārtība,"Labdien, cienījamie klienti!

Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Nodarbība notiks ierastajā laikā. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Ja nepieciešams, varam vienoties par citu laiku.

Lai jauka diena!
Mūsu komanda.",normal
Atgādinājums par tikšanos,"Labdien!

Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Mēs nosūtīsim papildu informāciju pēc tikšanās. Mēs priecāsimies saņemt jūsu komentārus. Sanāksmes laikā pārrunāsim aktuālos jautājumus. Atgādinām par rīt plānoto tikšanos.

Ar cieņu,
Administrācija.",normal
Bibliotēkas atgādinājums,"Sveiki, Jāni!

Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Piegāde ir plānota tuvāko trīs darba dienu laikā. Mēs nosūtīsim papildu informāciju pēc tikšanās. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Tikšanās par projektu,"Labdien!

Piegāde ir plānota tuvāko trīs darba dienu laikā. Papildu informāciju varat saņemt, sazinoties ar mums. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Jūsu rezervācija ir veiksmīgi apstiprināta.

Lai jauka diena!
Mūsu komanda.",normal
Informācija klientiem,"Sveiki, kolēģi!

Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Paldies, ka izmantojat mūsu pakalpojumus. Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Sanāksmes laikā pārrunāsim aktuālos jautājumus.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
Atvaļinājuma plāns,"Labdien, kolēģi!

Dokumenti būs pieejami arī klātienes tikšanās laikā. Nākamajā mēnesī tiks veiktas nelielas izmaiņas darba kārtībā. Mēs priecāsimies saņemt jūsu komentārus. Papildu informāciju varat saņemt, sazinoties ar mums. Ja nepieciešams, varam vienoties par citu laiku.

Ar cieņu,
Skolas administrācija.",normal
Jaunā darba kārtība,"Labdien, kolēģi!

Nodarbība notiks ierastajā laikā. Lūdzu, iepazīstieties ar pievienotajiem dokumentiem. Informācija par darba grafiku ir pievienota šim ziņojumam. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Mēs novērtējam jūsu atsauksmes un ieteikumus. Ja jums ir jautājumi, varat sazināties ar mūsu klientu apkalpošanas nodaļu. Atgādinām, ka pasākums notiks piektdien.

Ar cieņu,
Projektu komanda.",normal
Pasākuma programma,"Sveiki, komanda!

Pasākuma sākums paredzēts plkst. 10.00. Tikšanās laiks ir saskaņots ar visiem dalībniekiem. Paldies par jūsu iepriekšējo atbildi. Paldies, ka izmantojat mūsu pakalpojumus. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Mēs novērtējam jūsu atsauksmes un ieteikumus. Atgādinām, ka pasākums notiks piektdien.

Ar cieņu,
Administrācija.",normal
Jaunumi uzņēmumā,"Labdien!

Šonedēļ esam sagatavojuši vairākus jaunumus. Informācija tiks papildināta, ja būs nepieciešamas izmaiņas. Pasākuma dalībniekiem būs pieejami visi nepieciešamie materiāli. Lūdzu, dodiet mums ziņu, ja nepieciešams mainīt tikšanās laiku. Vēlamies informēt, ka mūsu tikšanās notiks nākamajā nedēļā. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību.

Ar cieņu,
Skolas administrācija.",normal
Komandas sapulce,"Sveiki, kolēģi!

Lūdzu, saglabājiet šo ziņojumu turpmākai atsaucei. Lūdzu, informējiet mūs, ja nevarēsiet piedalīties. Paldies, ka izmantojat mūsu pakalpojumus. Jūsu rezervācija ir veiksmīgi apstiprināta. Mēs vēlamies precizēt dažas detaļas par mūsu sadarbību. Atgādinām par rīt plānoto tikšanos.

Ar cieņu,
Klientu apkalpošanas nodaļa.",normal
